source,description,category,fname,BE_Classification,arousal,valence,dominance,dynamics_rms_mean,dynamics_rms_std,rhythm_attacktime_mean,rhythm_tempo_mean,rhythm_tempo_std,rhythm_pulseclarity_mean,rhythm_eventdensity_mean,rhythm_fluctuationmax_peakposmean,spectral_centroid_mean,spectral_centroid_std,spectral_brightness_mean,spectral_brightness_std,spectral_spread_mean,spectral_spread_std,spectral_skewness_mean,spectral_skewness_std,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_rolloff95_mean,spectral_rolloff95_std,spectral_rolloff85_mean,spectral_rolloff85_std,spectral_spectentropy_mean,spectral_spectentropy_std,spectral_flatness_mean,spectral_flatness_std,spectral_novelty_mean,spectral_novelty_std,spectral_roughness_mean,spectral_irregularity_mean,spectral_inharmonicity_mean,spectral_mfcc_mean_1,spectral_mfcc_mean_2,spectral_mfcc_mean_3,spectral_mfcc_mean_4,spectral_mfcc_mean_5,spectral_mfcc_mean_6,spectral_mfcc_mean_7,spectral_mfcc_mean_8,spectral_mfcc_mean_9,spectral_mfcc_mean_10,spectral_mfcc_mean_11,spectral_mfcc_mean_12,spectral_mfcc_mean_13,spectral_mfcc_std_1,spectral_mfcc_std_2,spectral_mfcc_std_3,spectral_mfcc_std_4,spectral_mfcc_std_5,spectral_mfcc_std_6,spectral_mfcc_std_7,spectral_mfcc_std_8,spectral_mfcc_std_9,spectral_mfcc_std_10,spectral_mfcc_std_11,spectral_mfcc_std_12,spectral_mfcc_std_13,timbre_lowenergy_mean,timbre_lowenergy_std,timbre_spectralflux_mean,timbre_spectralflux_std,pitch_pitch_mean,tonal_keyclarity_mean,tonal_keyclarity_std,tonal_mode_mean,tonal_mode_std,tonal_hcdf_mean,tonal_hcdf_std
IADS,Vomit,People,255,FS,5.954545455,1.181818182,4.41 ,0.047005,0.052241,0.037551,92.927347,29.414961,0.074227,1.169318,3.278391,2340.314237,604.196828,0.510489,0.136023,2160.731628,510.109567,1.655749,0.637263,6.320152,3.612734,6893.868495,1750.944218,4452.823144,1525.840127,0.857093,0.06057,0.364352,0.146958,0.070589,0.12897,38.077118,0.285471,0.401456,2.071203,-0.449735,0.439213,-0.194161,-0.125913,-0.135209,0.066125,-0.195536,-0.007105,0.078821,-0.082332,0.048437,0.204193,0.812553,0.635061,0.42108,0.420776,0.411028,0.337098,0.27366,0.314729,0.308891,0.305815,0.234834,0.211123,0.231922,2.804205,1.020177,23.512583,24.593713,569.171098,0.408475,0.177664,-0.03159,0.088471,0.38279,0.408258
IADS,BabiesCry,People,260,HS,6.125,4.25,5.29 ,0.112273,0.053613,0.025713,83.353066,20.612264,0.127018,1.5,2.244053,1862.523208,266.404686,0.425771,0.136008,1736.265729,281.748575,4.507383,1.232707,38.962966,17.090191,4639.234011,843.657691,3050.191737,596.432257,0.670074,0.040292,0.042849,0.015484,0.123674,0.137603,287.20843,0.892492,0.353673,2.092314,-1.580665,-0.416319,-0.805086,0.082127,-0.160056,-0.18894,-0.382424,-0.1687,-0.732576,-0.033891,-0.189746,-0.196571,0.704186,0.652263,0.364126,0.418327,0.297717,0.463586,0.276408,0.34727,0.366461,0.410215,0.320613,0.413911,0.46639,5.585039,2.344231,92.515414,58.38581,822.362631,0.593988,0.155361,-0.047477,0.086138,0.25097,0.196572
IADS,BabyCry1,People,261,S,6.16,3.92,4.28 ,0.078207,0.062509,0.040979,122.837552,21.649963,0.066913,2,3.175693,2054.998796,327.468667,0.582431,0.132777,1863.992789,489.162579,4.902202,0.953913,41.774002,14.869534,4991.121592,1708.543982,2917.749023,693.367626,0.673911,0.072899,0.059995,0.037973,0.106701,0.153101,308.718159,0.693151,0.227102,1.605005,-2.096542,0.115475,-0.466216,-0.473179,-0.294775,0.396165,-0.1555,-0.212089,-0.333437,-0.196668,0.193252,0.188895,0.746437,0.630836,0.327591,0.420235,0.515068,0.437914,0.456031,0.487535,0.42635,0.427574,0.498158,0.705361,0.51472,5.78971,2.330824,72.093721,65.317513,707.222483,0.500547,0.229878,-0.056482,0.058522,0.280365,0.412325
IADS,Yawn,People,262,U,2.48,4.6,5.92 ,0.058957,0.079628,0.112834,81.206163,32.599143,0.079735,1,1.991507,1377.491073,363.765596,0.215306,0.100328,1925.038223,515.149197,6.860075,1.35159,65.252224,29.963789,3396.101253,1631.082869,1800.438381,525.110449,0.647728,0.098052,0.051689,0.027578,0.062059,0.131307,43.635548,0.254791,0.186287,4.288378,-1.614016,0.119149,-0.376741,0.043058,-0.043801,-0.279096,-0.427008,-0.015048,-0.154998,0.011015,-0.063879,-0.122044,0.665605,0.680652,0.344098,0.394223,0.247662,0.302112,0.266031,0.467899,0.353845,0.220353,0.23431,0.275308,0.358196,6.192364,3.014959,44.322771,64.167814,359.206239,0.32021,0.267667,-0.036777,0.058411,0.22857,0.415251
IADS,Whistling1,People,270,H,4.772727273,5.409090909,6.77 ,0.108824,0.130387,0.07383,89.689835,44.749918,0.083253,1.666667,2.984836,2070.936096,557.506487,0.373786,0.383467,2534.590736,804.530986,6.015908,2.031562,46.014417,33.022309,5255.895996,4858.562295,1847.024301,1437.248648,0.426779,0.07876,0.076075,0.041554,0.063221,0.12634,76.344313,0.018518,0.084342,1.112807,-1.828285,-0.796556,0.547478,0.662163,-0.153901,-0.438946,-0.11648,0.196554,0.131374,0.014505,-0.07883,-0.100232,1.235735,1.195396,0.662349,0.601791,0.571886,0.643311,0.443414,0.623087,0.419703,0.536531,0.434139,0.419601,0.413222,5.876018,3.464547,74.174155,96.597597,1391.898578,0.34873,0.268486,-0.046735,0.056711,0.129065,0.346424
IADS,Scream2,People,275,F,7.875,1.375,2.42 ,0.151193,0.075764,0.033525,95.985733,35.671147,0.068543,1.502504,2.56706,2939.73898,322.939379,0.605535,0.078795,2882.483435,219.742213,2.260107,0.294791,9.961771,1.871268,8544.74595,695.68147,5408.226821,568.200002,0.820577,0.023164,0.160977,0.027506,0.043007,0.090447,2500.586361,0.534407,0.426253,1.196694,-1.034341,-0.100996,-0.205796,-0.071207,0.115512,0.104044,0.030197,0.062448,-0.121013,-0.028603,-0.010916,0.103942,0.444227,0.607247,0.305908,0.44412,0.359296,0.263039,0.324411,0.364342,0.287355,0.226763,0.230258,0.232419,0.193603,4.883094,2.389454,127.736861,62.971954,912.203289,0.514337,0.170811,-0.054824,0.07277,0.245441,0.254434
IADS,FemScream2,People,276,FS,7.727272727,1.727272727,3.05 ,0.150637,0.080692,0.023752,136.981167,39.781799,0.126093,2.666667,2.5626,2109.401197,250.633164,0.620253,0.184992,1602.705525,332.771201,5.734728,1.101666,56.394768,16.129764,4125.132873,545.127765,2991.733679,518.769618,0.662041,0.062066,0.036813,0.016047,0.057971,0.101265,1173.380164,0.75304,0.302562,-0.269775,-4.14721,-0.384207,-0.716121,0.605748,-0.213302,0.317684,0.344586,-0.049586,0.175244,0.142203,-0.558865,-0.242286,1.050367,0.966404,0.531435,0.476297,0.46703,0.453985,0.363933,0.580736,0.460182,0.520805,0.463221,0.44007,0.315684,5.347175,2.60993,117.268076,63.505256,1141.490392,0.524395,0.158184,-0.064747,0.062343,0.206715,0.367239
IADS,FemScream3,People,277,F,6.916666667,2.625,2.88 ,0.123223,0.077575,0.032173,151.024424,38.531118,0.130442,2.329451,3.401646,1915.265807,285.206447,0.538972,0.20339,1730.436371,328.586469,5.144176,1.074548,45.161711,14.990297,4412.504699,923.474094,2637.502043,596.973628,0.700813,0.056239,0.054681,0.022101,0.096503,0.16662,864.951841,0.733224,0.288706,2.103111,-2.308184,-0.096542,-0.32545,-0.063851,-0.286515,0.230548,0.244418,-0.025754,-0.044757,0.147127,0.007546,-0.027036,0.715877,0.59691,0.661666,0.557835,0.48378,0.487301,0.359375,0.43643,0.457563,0.46036,0.352355,0.245914,0.227829,5.45724,2.253402,145.634792,105.100951,945.180291,0.396758,0.125876,-0.024068,0.068954,0.308348,0.328134
IADS,ChildAbuse,People,278,FS,6.5,2,3.91 ,0.116819,0.120825,0.052346,81.526674,19.432919,0.133895,1.663894,2.726273,1981.529963,353.588468,0.589256,0.220192,1590.316794,392.818593,5.866913,1.813466,61.144629,36.768444,4250.963614,1198.5424,2711.93443,559.609336,0.65579,0.068249,0.038631,0.021537,0.092442,0.141882,707.974269,0.482405,0.181558,1.06982,-2.3962,0.305112,-0.021065,0.04038,-0.376465,-0.202482,-0.372477,-0.221538,-0.160491,0.068872,-0.194198,0.032732,1.528894,1.457425,0.87025,0.693969,0.488501,0.487174,0.487632,0.530989,0.571289,0.45433,0.541818,0.586709,0.646388,6.295496,2.738566,117.360697,132.705739,549.205161,0.381176,0.282034,-0.036487,0.055315,0.213088,0.347842
IADS,Attack1,People,279,FS,6.208333333,1.916666667,4.29 ,0.123638,0.083275,0.038022,117.480528,34.082603,0.107372,3.494176,2.384668,1492.173987,260.294977,0.324089,0.149625,1766.839734,590.585094,6.093345,1.751532,61.447212,32.933113,3893.770737,1528.341588,2138.093905,580.543877,0.678408,0.037002,0.051902,0.033489,0.093227,0.124638,1239.788156,0.749552,0.350311,3.51949,-1.765833,-0.061565,-0.469064,0.175939,-0.274665,-0.102615,0.18483,0.070325,0.010558,0.032507,-0.095395,-0.030507,0.949608,0.922585,0.703507,0.571633,0.472677,0.402997,0.346191,0.38657,0.344616,0.360076,0.363547,0.329201,0.282192,5.55498,2.690238,121.192915,82.670905,816.097692,0.417742,0.188883,-0.024082,0.078425,0.299392,0.328069
IADS,WomanCrying,Scenarios,280,S,5.409090909,3.863636364,5.91 ,0.093148,0.041101,0.022878,101.045475,23.185274,0.163197,2.333333,2.467846,1084.055679,177.647692,0.233394,0.07386,1443.339446,233.290353,6.41931,0.897298,69.592568,12.96246,2851.166093,315.329495,1888.499692,323.491635,0.685124,0.02663,0.030577,0.012008,0.012999,0.071977,587.645474,0.517509,0.440739,4.561229,-1.376917,1.069311,-0.13707,0.194161,0.12936,0.036159,0.002433,0.001984,0.009776,0.096993,0.160031,0.000448,1.160981,0.534153,0.336347,0.258672,0.246172,0.222063,0.227908,0.363517,0.204072,0.207535,0.17156,0.165068,0.166044,5.060696,2.22557,61.879721,38.656344,427.318817,0.691521,0.18003,-0.151893,0.124951,0.130671,0.135658
IADS,Attack3,People,281,FS,6.72,1.8,3.20 ,0.076104,0.087271,0.056378,73.575364,5.041981,0.094304,2.004545,2.605802,1595.204745,440.135131,0.374789,0.166204,1104.049126,226.342204,1.481933,0.684254,5.440641,2.97196,3972.718417,850.717489,2728.204316,842.675486,0.824683,0.080203,0.348114,0.145524,0.076213,0.11237,16.901389,0.446632,0.245861,7.632684,-6.970137,5.352633,-5.759437,5.532665,-5.07845,4.508221,-4.317954,4.140516,-3.834069,3.258291,-2.910033,2.599071,1.449017,0.963876,0.781813,0.500995,0.648947,0.511822,0.493725,0.521434,0.541551,0.488657,0.387001,0.488356,0.386038,1.611386,0.547863,20.578098,21.741527,872.163741,0.365594,0.215169,-0.024218,0.062425,0.27828,0.404152
IADS,Fight2,People,282,FS,5.909090909,3.181818182,4.23 ,0.094862,0.085085,0.040217,113.267047,19.441556,0.137865,2.166667,3.473556,1493.151732,347.91613,0.28867,0.147417,1895.968345,544.797858,5.729466,1.49193,52.141202,23.320993,4187.712474,1699.257036,2231.975067,790.64917,0.651987,0.062913,0.054914,0.031277,0.078489,0.117198,135.721311,0.593886,0.283264,3.282064,-1.400926,0.304372,-0.711341,0.091561,-0.129142,-0.153685,-0.308062,-0.210575,-0.063252,-0.004774,0.022292,0.077438,0.946839,0.959935,0.723938,0.60192,0.48992,0.429761,0.433948,0.409698,0.395462,0.509259,0.534193,0.481952,0.488196,5.630941,2.768688,111.567251,105.605691,761.345341,0.409044,0.172757,-0.020428,0.06636,0.328169,0.357767
IADS,Fight3,People,283,FS,5.545454545,2.227272727,4.27 ,0.06859,0.045937,0.055059,136.744618,6.608195,0.103263,1.336364,2.426566,986.956546,509.144216,0.255008,0.168008,1026.234127,161.842351,1.894451,1.31576,8.154839,7.137627,3002.710574,776.132542,1844.557605,1048.757862,0.699034,0.188867,0.251079,0.104374,0.056945,0.131611,12.379641,0.520689,0.343571,8.479417,-6.623644,5.962562,-6.000755,5.153717,-5.153065,4.393705,-4.331457,4.043747,-3.706555,3.205886,-2.733051,2.304216,0.852052,1.101439,0.544412,0.755555,0.428086,0.533221,0.394014,0.292853,0.306472,0.34671,0.303209,0.293842,0.202435,1.553929,0.644804,13.774393,14.770954,609.610516,0.353847,0.213583,-0.020377,0.067438,0.304297,0.376625
IADS,Attack4,People,284,FS,6.136363636,3.227272727,4.55 ,0.085427,0.073318,0.047434,129.618422,12.984889,0.139187,1.666667,3.364624,1329.812814,244.280183,0.261111,0.109702,1708.709932,390.417439,6.630017,1.303103,65.897921,24.901056,3123.710958,782.592524,1919.248088,495.240028,0.63703,0.046664,0.043549,0.020989,0.123631,0.152794,145.103098,0.662504,0.309601,4.095459,-1.657611,0.414164,-0.642994,-0.268792,-0.520781,-0.191323,-0.069731,0.108265,0.008437,0.201094,0.036139,-0.015492,0.870682,0.718317,0.657791,0.463492,0.449806,0.356859,0.332459,0.396634,0.434025,0.425546,0.421063,0.396476,0.357399,5.676651,2.833336,87.863199,77.156128,619.821583,0.447728,0.172425,-0.027887,0.06754,0.318489,0.36349
IADS,Attack2,People,285,FS,7.04,1.48,2.16 ,0.141178,0.097341,0.030287,112.880038,35.711541,0.135351,2.66223,2.691062,1792.745844,329.034203,0.427664,0.158609,1666.356206,383.102968,6.068992,1.137671,57.801524,18.39078,4226.353931,1744.245467,2396.275254,719.719257,0.669278,0.049745,0.04856,0.022254,0.113642,0.144474,1275.741091,0.656684,0.334793,2.234752,-2.563603,-0.532722,-0.605062,0.306092,-0.544929,-0.256318,0.164986,0.068235,0.05614,0.083916,0.047565,0.012497,0.962059,1.000216,0.617666,0.651654,0.550087,0.446634,0.40989,0.329214,0.425424,0.380334,0.394661,0.314398,0.339498,5.311847,2.428271,135.560551,103.597888,1110.998494,0.465647,0.207105,-0.037017,0.074319,0.239566,0.290429
IADS,Victim,Scenarios,286,FS,7.136363636,2,3.27 ,0.108876,0.082916,0.046232,117.951495,26.557492,0.186349,2,2.415204,1520.259283,252.526695,0.291707,0.125862,1716.895958,562.498474,6.393792,1.571906,65.227626,30.513679,3687.668701,1644.585645,2132.217773,609.976876,0.643169,0.065682,0.041476,0.026568,0.031229,0.074454,422.949898,0.7367,0.356414,3.040461,-2.024473,-0.164167,-0.992088,0.157513,-0.259523,-0.208596,-0.019109,-0.091923,-0.394116,-0.251887,-0.397068,-0.287466,1.455994,1.160192,0.610503,0.678519,0.470076,0.419595,0.312614,0.368062,0.38423,0.449117,0.424126,0.498435,0.407084,5.692075,2.817462,81.154311,66.920086,797.095088,0.474505,0.292192,-0.04729,0.063487,0.223433,0.353957
IADS,Creep,People,288,H,5.791666667,4.875,5.96 ,0.094136,0.080534,0.052439,100.639969,37.905901,0.157734,3.660566,3.317629,1366.499869,348.015868,0.272858,0.142022,1855.287399,504.777991,5.475415,1.51273,50.390588,25.448179,3877.778504,1261.475367,2146.698177,711.699261,0.661025,0.043464,0.052417,0.029098,0.093479,0.133965,268.690726,0.720003,0.304453,3.570557,-1.009226,0.557738,-0.466707,0.141611,-0.204659,-0.070475,-0.182406,-0.06715,-0.148571,-0.036176,0.105574,0.109742,1.149362,0.896662,0.851634,0.619756,0.466065,0.385311,0.3494,0.416028,0.41956,0.391902,0.45828,0.475115,0.544108,6.026978,2.683383,112.13247,98.260181,551.788933,0.413189,0.180316,-0.027425,0.071478,0.342657,0.359547
IADS,GunShot,Breaking Sound,289,F,5.545454545,3.954545455,4.36 ,0.01548,0.02929,0.049074,90.457967,32.914083,0.246681,0.499471,2.154765,4709.618252,2524.347669,0.796064,0.243345,2632.942741,329.603241,0.442942,0.984974,3.331183,2.792612,9442.977267,1457.209749,7828.905114,2355.522489,0.93337,0.046525,0.571362,0.181361,0.041671,0.11213,27.117624,0.083233,0.482505,-1.096174,-0.102688,0.063198,0.056485,0.030858,-0.010785,-0.020676,0.05658,0.036114,0.056084,0.096138,-0.024371,0.020915,2.390981,0.566365,0.346081,0.288891,0.281197,0.241525,0.224469,0.250713,0.235098,0.219318,0.24607,0.190723,0.171321,3.295566,1.348056,8.310053,16.220437,711.842736,0.275806,0.266175,-0.015662,0.079815,0.338691,0.470334
IADS,Fight1,People,290,FS,6.909090909,2.090909091,3.09 ,0.102983,0.068866,0.029348,122.203445,38.314103,0.170208,2.49584,2.792422,1656.612901,353.306917,0.384814,0.189254,1670.94546,349.940484,5.637955,1.293871,53.733548,20.801387,3925.300481,1026.66934,2499.231896,743.596059,0.67934,0.049933,0.046987,0.021915,0.120985,0.146233,647.961361,0.664282,0.31717,2.904461,-1.82519,-0.092213,-0.721567,-0.019173,-0.485926,-0.231774,0.185244,0.04512,-0.038468,-0.095806,-0.28814,-0.136431,1.180878,0.728702,0.673441,0.4841,0.491114,0.509963,0.393881,0.477511,0.476122,0.4215,0.368489,0.395468,0.324929,5.465748,2.424945,104.482792,69.895403,780.862096,0.432587,0.158842,-0.037825,0.074956,0.299611,0.303534
IADS,Prowler,Scenarios,291,F,6.363636364,3,3.82 ,0.059572,0.069724,0.044859,128.511882,16.441661,0.085878,1.5,2.990946,1775.769782,515.865442,0.393226,0.168652,2107.734092,723.210958,5.368321,1.755361,48.043563,41.309818,5259.151876,3223.062568,2556.068908,901.518609,0.657314,0.077207,0.060917,0.035625,0.078448,0.141673,79.686581,0.45674,0.21697,2.439191,-1.51709,0.099635,-0.171429,0.049964,-0.038803,0.233162,-0.010206,-0.157013,-0.15273,0.135564,0.122102,-0.027208,1.848192,1.226041,0.670792,0.594572,0.62744,0.58289,0.529904,0.478358,0.58401,0.332096,0.371427,0.359782,0.343154,6.240752,2.818446,37.826606,46.482724,957.762993,0.233223,0.27659,-0.035162,0.050534,0.135119,0.367228
IADS,MaleScream,People,292,FS,6.318181818,2.181818182,3.86 ,0.091264,0.113617,0.182101,103.430854,43.531816,0.151399,1.497504,2.11668,1359.539752,252.418919,0.171167,0.108222,1847.327976,700.44649,7.844026,2.278614,86.496613,57.135563,3428.588379,2452.111552,1449.112793,331.842141,0.577744,0.060081,0.04498,0.028494,0.080654,0.137346,384.549098,0.51513,0.299667,2.984969,-1.430261,-0.664311,-0.51474,0.223435,-0.226151,-0.314401,0.204768,0.003108,-0.308616,-0.331342,-0.373097,-0.319379,2.113783,1.671894,0.844652,0.882261,0.378763,0.479933,0.382386,0.417213,0.38502,0.414515,0.437891,0.526542,0.430549,6.042716,3.446691,80.758994,104.934352,601.388575,0.351837,0.299107,-0.032234,0.061505,0.201575,0.325169
IADS,ManSobbing,People,293,S,5.363636364,2.909090909,4.73 ,0.07587,0.074265,0.040153,93.198065,14.194944,0.073553,1.8375,3.756859,1901.355583,337.192724,0.524552,0.131729,1436.93861,150.955354,0.958486,0.393553,3.00549,1.065297,4881.864258,304.395484,3742.087891,737.026945,0.878329,0.05323,0.506422,0.105253,0.119477,0.170215,11.325574,0.490943,0.334302,7.439659,-6.411224,5.827723,-5.398124,5.370207,-6.006804,5.035922,-4.79432,4.397299,-4.154855,3.347628,-2.850993,2.806797,0.732036,0.569702,0.448,0.550088,0.374795,0.511618,0.417534,0.350276,0.351415,0.49655,0.303411,0.325222,0.405856,1.483132,0.623872,20.339241,20.657296,481.590706,0.399417,0.198305,-0.027746,0.053722,0.309455,0.394785
IADS,CoupleSobbing,People,295,S,5.136363636,3.363636364,4.32 ,0.077227,0.064437,0.049025,124.597531,17.777524,0.081351,2.672727,3.566922,1817.115476,279.448315,0.474529,0.122361,1343.496252,157.774501,1.08006,0.358397,3.369456,1.110162,4658.13304,453.707869,3472.229004,669.532718,0.874105,0.047414,0.485317,0.104903,0.147084,0.19743,14.038013,0.597459,0.349292,7.659846,-6.706872,5.651014,-5.804172,5.388624,-5.7965,4.77654,-4.788644,4.361556,-4.182381,3.384216,-2.966137,2.742777,0.679265,0.613962,0.506317,0.575943,0.368148,0.576164,0.513201,0.360294,0.391048,0.481427,0.3718,0.365065,0.405944,1.491833,0.573143,21.037393,18.248586,601.770366,0.429596,0.18395,-0.034376,0.06834,0.302893,0.35148
IADS,WomenCrying,People,296,S,5.5,2.875,4.54 ,0.055957,0.061191,0.059897,106.531652,10.223587,0.198472,1.673243,3.900865,1600.123214,306.205627,0.375956,0.135288,1177.780898,182.71753,1.273988,0.496436,4.332417,1.955081,4029.996133,681.04178,2948.476714,666.764848,0.838276,0.068948,0.384579,0.151574,0.086933,0.144653,10.673161,0.435704,0.327657,7.830848,-6.852599,5.46501,-6.153335,5.325157,-5.047711,4.08568,-4.585818,4.239019,-3.94622,3.379759,-3.231769,2.617051,0.880497,0.652889,0.443293,0.656673,0.392413,0.478523,0.574829,0.429344,0.44323,0.502584,0.393613,0.495685,0.492535,1.617276,0.565197,16.954484,19.043825,657.2093,0.38968,0.184649,-0.034157,0.067265,0.32152,0.376023
IADS,Crowd1,People,310,F,6.5,3.625,4.17 ,0.126456,0.04618,0.017859,113.422192,42.624615,0.122793,3.654485,2.610248,1519.405221,124.234146,0.298342,0.07805,1506.823714,262.196321,6.261018,0.686995,62.842771,12.155431,3494.350299,520.69979,2081.618365,318.575905,0.683063,0.024173,0.039719,0.015335,0.128544,0.154101,965.709196,0.678512,0.389216,3.438954,-2.274047,-0.529344,-0.811479,0.096702,-0.239124,-0.270689,0.072884,0.089198,-0.034311,-0.101624,-0.023367,-0.097699,0.40818,0.478668,0.287145,0.270221,0.28734,0.268783,0.357729,0.320335,0.321885,0.328702,0.2552,0.249952,0.200497,5.147986,2.011234,106.98065,48.772957,871.372813,0.49553,0.13615,-0.024277,0.090704,0.272147,0.173153
IADS,Crowd2,Scenarios,311,H,6.76,6.72,5.96 ,0.135817,0.036809,0.016041,111.019411,10.034514,0.192703,3.502118,2.342442,1998.406495,94.885367,0.510198,0.036237,1603.69491,86.91746,2.284363,0.16493,9.804805,1.031138,5128.280984,381.20247,3190.968431,179.873053,0.841735,0.009782,0.238867,0.025456,0.075954,0.142506,552.782517,0.322711,0.442529,1.921266,-2.158755,-0.300384,-1.085428,-0.474176,-0.352743,-0.143425,0.119659,0.056735,-0.063386,-0.07156,-0.095343,-0.050216,0.199406,0.168755,0.174031,0.1656,0.150498,0.160091,0.135315,0.149745,0.135068,0.155431,0.134704,0.135809,0.12641,2.479316,0.756807,56.170526,15.437141,844.802892,0.3608,0.118253,-0.021523,0.078382,0.189065,0.072527
IADS,Crowd3,People,312,F,6.833333333,3.833333333,4.58 ,0.159713,0.040742,0.026121,156.107072,25.521716,0.15579,4.176136,2.989044,1563.483016,120.746881,0.376832,0.075374,1273.934541,117.255294,2.834988,0.297871,14.803875,2.369566,3843.857709,456.911304,2494.911104,233.31716,0.75921,0.02555,0.121709,0.022235,0.09071,0.122856,290.893894,0.782444,0.412638,2.804612,-2.165121,-0.206695,-1.038906,-0.490371,-0.598271,-0.314175,-0.07849,0.074826,-0.215589,-0.245173,-0.393489,-0.455817,0.361501,0.42074,0.366133,0.337403,0.292553,0.307038,0.285962,0.264962,0.26229,0.336287,0.302816,0.293217,0.349074,2.720348,0.567141,69.055278,20.742155,756.619273,0.511249,0.141535,-0.053933,0.102353,0.302968,0.160221
IADS,Office2,Scenarios,319,U,6.083333333,3.875,5.08 ,0.115917,0.03751,0.019022,176.070023,14.222695,0.394465,6.166667,2.874283,1969.372745,268.566868,0.457762,0.080887,2022.808531,198.932325,2.527883,0.765335,16.317266,6.813718,5643.771452,575.737313,3860.479864,647.527415,0.766454,0.029709,0.050397,0.015304,0.089261,0.171038,555.485179,0.787681,0.420424,1.993476,-0.402145,0.426047,-0.357075,-0.174176,-0.240919,0.094906,-0.025427,0.164916,0.184625,0.063651,-0.113183,-0.018894,0.496651,0.510753,0.26376,0.45506,0.324928,0.248207,0.186948,0.213924,0.243212,0.295324,0.258419,0.150623,0.153477,5.05849,2.147618,105.345066,44.290739,705.361176,0.47597,0.11122,0.010299,0.082459,0.262852,0.251072
IADS,Office1,Scenarios,320,FH,6.363636364,4.590909091,4.55 ,0.078909,0.031742,0.01817,105.854455,18.846983,0.161349,3.993344,3.688035,2182.363102,251.968037,0.570677,0.088154,1808.113845,147.578089,2.64005,0.708195,18.130892,6.038878,5526.329902,410.617822,3574.691913,399.21183,0.790855,0.018955,0.046242,0.016261,0.142361,0.19468,774.793489,0.364751,0.462521,1.796578,-1.243423,0.510758,-0.191556,0.246642,-0.054979,-0.220443,-0.074434,0.144032,-0.1031,0.032062,-0.001305,-0.012599,0.599255,0.231128,0.190039,0.257258,0.234251,0.186332,0.225893,0.160662,0.156837,0.154293,0.149973,0.150173,0.136803,5.254792,2.141581,72.019855,30.258541,633.774629,0.478754,0.127237,-0.020352,0.094393,0.39886,0.380383
IADS,TypeWriter,Daily Routine Sound,322,F,5.833333333,4.291666667,4.75 ,0.064885,0.039471,0.022784,145.032402,22.947744,0.137791,5.833333,3.318972,3015.375848,344.383569,0.682883,0.080608,2233.337164,196.61415,1.299863,0.584845,7.638384,3.232332,6913.036166,495.597217,5366.573272,513.978416,0.832186,0.017357,0.058993,0.029771,0.007623,0.064712,808.952753,0.304026,0.482078,0.773007,-0.211927,0.215739,-0.164949,0.182531,-0.058069,0.020455,0.025141,-0.040392,-0.068284,-0.106951,-0.153388,0.038629,0.567875,0.222179,0.235403,0.224058,0.196014,0.168691,0.172648,0.155237,0.173765,0.168502,0.131882,0.157587,0.143675,5.495755,2.400449,68.788161,47.50305,528.679115,0.458622,0.230482,-0.04771,0.094308,0.480711,0.485417
IADS,Applause1,Scenarios,351,H,5.818181818,7.136363636,6.59 ,0.065122,0.01704,0.014821,127.422192,3.757967,0.227543,5.169793,3.126356,2270.083061,127.257329,0.615465,0.040872,1801.362247,149.335919,2.233178,0.237371,8.763145,1.595412,6261.341915,619.399553,3449.817354,362.369674,0.862196,0.012138,0.309983,0.040918,0.065546,0.120446,161.31002,0.258549,0.481869,1.581414,-2.247004,-0.093403,-0.310179,-0.312009,-0.300312,-0.116779,-0.159516,-0.163838,-0.021711,-0.078706,-0.04,-0.011275,0.229587,0.282851,0.226664,0.175358,0.178446,0.148852,0.145362,0.154496,0.140136,0.143581,0.126492,0.129777,0.140229,2.459516,0.660656,29.126328,8.682941,786.87826,0.467389,0.14392,-0.028847,0.10144,0.190318,0.102795
IADS,SportsCrowd,Scenarios,352,H,7.208333333,6.208333333,5.13 ,0.161063,0.035993,0.017053,117.647413,20.092657,0.152835,5.333333,2.284284,1687.775562,101.826967,0.460134,0.046641,1488.403346,189.719743,4.845834,0.731877,47.365954,7.058862,3710.468219,159.324822,2741.474078,175.239586,0.73179,0.014812,0.036016,0.012407,0.151565,0.218924,2312.230682,0.508892,0.421918,3.009863,-2.14979,0.556648,-1.100241,-0.307115,-0.571445,-0.017181,0.219917,0.195384,-0.113235,-0.062085,-0.033971,-0.061528,0.281792,0.242288,0.260758,0.258046,0.208193,0.17823,0.166881,0.18836,0.201376,0.173021,0.17173,0.158007,0.168911,5.045342,2.104157,125.455094,29.981313,799.536332,0.426838,0.136994,-0.041978,0.080351,0.204745,0.110355
